ind_0,proxy_conf_0,pred_prob_0,ind1,proxy_conf_1,pred_prob_1
"7,1,0,4,1,1,14,67,11,7,27,83",0.086,1,"7,1,0,4,1,1,14,67,11,7,27,53",0.112,1
"7,1,1,6,8,5,8,57,2,6,25,39",0.556,0,"7,1,1,6,8,5,8,57,2,21,25,39",0.43,1
"7,2,0,6,10,3,11,10,4,22,13,35",0.678,1,"7,2,0,6,10,3,11,40,4,22,13,35",0.289,1
"2,3,3,5,2,1,20,47,2,3,22,66",0.099,0,"2,3,7,5,2,1,20,47,2,3,22,66",0.1,0
"5,4,6,5,10,0,6,24,13,36,40,11",0.66,1,"5,4,6,5,10,0,6,24,13,36,40,11",0.66,1
"8,2,3,4,11,0,5,10,4,0,15,9",0.932,0,"8,1,3,4,11,0,5,10,4,0,15,9",0.93,0
"5,0,7,3,3,3,9,28,7,18,5,25",0.387,1,"5,0,7,3,3,3,9,28,7,18,5,81",0.205,1
"2,1,2,2,1,3,33,74,4,34,17,34",0.05,1,"2,1,2,1,1,3,33,74,4,34,17,34",0.035,1
"2,0,7,1,4,2,18,1,14,2,20,46",0.12,1,"2,0,7,1,4,2,18,1,14,2,20,46",0.12,1
"2,0,2,3,11,2,32,69,13,20,26,12",0.092,1,"2,0,2,3,11,2,21,69,13,20,26,12",0.104,1
"9,4,6,0,7,3,21,48,11,30,21,58",0.029,1,"9,4,6,0,7,5,21,48,11,30,21,58",0.083,1
"2,4,6,2,5,3,30,13,2,3,1,82",0.175,0,"2,4,6,2,4,3,30,13,2,3,1,82",0.175,0
"6,1,2,2,5,5,30,54,10,19,25,31",0.526,1,"6,1,2,2,5,1,30,54,10,19,25,31",0.076,1
"0,2,3,3,9,4,16,68,3,19,42,28",0.059,1,"0,2,3,3,9,4,16,62,3,19,42,28",0.066,1
"4,0,2,5,3,1,23,62,5,31,37,90",0.078,1,"4,0,2,5,3,1,23,62,5,30,37,90",0.078,1
"3,3,6,1,4,4,12,43,2,2,20,9",0.694,0,"3,1,6,1,4,4,12,43,2,2,20,9",0.711,0
"5,0,7,5,4,5,28,70,15,7,31,85",0.253,1,"5,1,7,5,4,5,28,70,15,7,31,85",0.237,1
"6,1,5,0,6,0,13,7,3,10,38,65",0.635,1,"6,1,5,4,6,0,13,7,3,10,38,65",0.534,1
"5,2,3,0,2,5,16,53,5,28,35,84",0.037,1,"5,2,3,1,2,5,16,53,5,28,35,84",0.188,1
"0,0,7,1,6,4,18,46,15,2,10,14",0.475,0,"0,0,2,1,6,4,18,46,15,2,10,14",0.483,0
"5,0,2,0,0,3,18,66,1,25,17,97",0.029,1,"5,0,2,0,0,3,18,66,1,25,17,19",0.029,1
"3,1,3,5,6,3,38,24,7,30,32,48",0.177,1,"3,1,3,5,6,3,38,24,7,30,32,20",0.289,1
"9,2,1,6,11,1,14,43,4,16,19,15",0.713,1,"9,2,1,4,11,1,14,43,4,16,19,15",0.525,1
"7,3,2,5,1,0,9,69,1,18,30,85",0.104,1,"7,3,2,5,10,0,9,69,1,18,30,85",0.104,1
"2,0,2,5,3,4,22,36,1,34,9,69",0.125,1,"2,0,2,5,3,4,22,36,1,34,9,55",0.141,1
"3,0,4,6,9,4,1,7,7,9,38,43",0.472,1,"3,0,4,4,9,4,1,7,7,9,38,43",0.434,1
"9,0,4,0,0,2,13,38,11,21,31,96",0.029,1,"9,0,4,0,0,2,13,38,11,21,31,78",0.029,1
"1,3,0,2,11,3,20,6,0,35,28,95",0.151,1,"1,3,0,2,11,3,20,28,0,35,28,95",0.082,1
"7,3,6,1,8,4,17,72,13,7,6,3",0.642,0,"7,2,6,1,8,4,17,72,13,7,6,3",0.66,0
"3,1,6,5,0,5,1,6,14,27,17,64",0.483,1,"3,1,6,5,0,5,1,6,14,27,17,81",0.488,1
"7,0,3,3,2,4,25,44,3,19,33,62",0.331,1,"7,0,3,3,8,4,25,44,3,19,33,62",0.334,1
"9,4,2,0,5,5,35,64,6,31,32,96",0.044,1,"9,4,2,6,5,5,35,64,6,31,32,96",0.244,1
"7,4,3,4,10,0,37,24,1,29,16,99",0.358,1,"7,4,3,4,10,0,37,24,5,29,16,99",0.404,1
"5,0,4,5,13,1,2,16,2,38,27,13",0.676,1,"5,0,4,5,13,2,2,16,2,38,27,13",0.648,1
"2,3,7,4,4,2,12,46,9,9,9,36",0.121,0,"2,3,7,4,4,2,12,26,9,9,9,36",0.176,1
"2,0,1,3,1,4,27,37,5,10,29,22",0.184,0,"2,0,1,3,1,5,27,37,5,10,29,22",0.246,0
"1,1,6,5,5,4,32,47,9,22,40,52",0.077,1,"1,1,5,5,5,4,32,47,9,22,40,52",0.077,1
"3,2,2,4,13,4,3,40,12,33,38,85",0.177,1,"3,2,2,4,13,4,3,40,12,28,38,85",0.18,1
"9,3,6,0,7,3,10,59,4,38,39,40",0.029,1,"9,3,6,0,7,3,10,59,4,25,39,40",0.03,1
"7,1,1,2,11,2,34,62,7,34,16,97",0.039,1,"7,1,1,2,7,2,34,62,7,34,16,97",0.039,1
"6,1,3,5,5,1,16,16,13,34,2,16",0.617,1,"6,1,3,5,5,2,16,16,13,34,2,16",0.56,1
"3,2,4,4,13,5,31,28,11,36,28,8",0.558,1,"3,2,4,4,13,0,31,28,11,36,28,8",0.501,1
"4,2,2,3,9,4,32,37,7,1,33,90",0.183,0,"4,2,2,3,9,4,32,37,7,9,33,90",0.173,1
"6,0,1,5,0,2,2,23,2,26,25,9",0.616,1,"6,0,1,5,0,2,2,23,14,26,25,9",0.553,1
"7,3,4,0,13,2,32,26,7,39,25,11",0.029,1,"7,3,4,0,13,2,32,26,7,39,29,11",0.029,1
"6,4,7,0,0,2,17,36,0,2,17,84",0.029,1,"6,4,7,0,0,2,17,36,11,2,17,84",0.029,1
"7,0,2,2,4,1,15,18,7,12,13,3",0.693,0,"7,1,2,2,4,1,15,18,7,12,13,3",0.688,0
"3,3,7,2,7,0,14,52,14,24,27,43",0.097,1,"3,3,7,2,7,0,14,52,14,24,27,85",0.063,1
"3,2,2,4,13,1,1,30,11,12,35,71",0.124,1,"3,2,2,4,13,3,1,30,11,12,35,71",0.151,1
"5,0,2,3,10,1,33,71,5,12,16,66",0.066,1,"5,0,2,3,10,1,33,71,5,12,23,66",0.061,1
"7,1,4,0,8,0,28,37,15,10,24,98",0.427,1,"3,1,4,0,8,0,28,37,15,10,24,98",0.563,1
"2,3,1,2,3,1,34,32,9,9,39,52",0.071,1,"2,3,1,2,3,1,34,32,9,6,39,52",0.069,1
"3,3,1,6,7,3,35,55,14,36,20,29",0.121,1,"3,3,3,6,7,3,35,55,14,36,20,29",0.121,1
"7,1,7,5,10,1,17,4,5,24,10,45",0.489,1,"7,1,7,6,10,1,17,4,5,24,10,45",0.537,1
"1,2,0,6,6,1,24,3,6,7,33,65",0.325,1,"1,2,0,6,6,1,26,3,6,7,33,65",0.321,1
"2,4,1,5,6,5,14,71,1,22,25,68",0.073,1,"2,4,0,5,6,5,14,71,1,22,25,68",0.073,1
"3,0,6,6,0,2,26,40,7,2,15,39",0.16,0,"3,3,6,6,0,2,26,40,7,2,15,39",0.142,0
"7,2,0,0,6,2,13,60,11,28,12,50",0.029,1,"7,2,0,0,6,2,13,45,11,28,12,50",0.029,1
"1,2,7,2,7,3,17,45,1,20,0,72",0.106,1,"1,2,7,2,7,3,17,50,1,20,0,72",0.092,1
"5,3,7,1,7,2,40,0,10,36,18,98",0.045,1,"5,3,7,1,11,2,40,0,10,36,18,98",0.044,1
"5,2,5,3,8,1,21,13,9,9,34,50",0.258,1,"9,2,5,3,8,1,21,13,9,9,34,50",0.679,1
"6,2,0,1,7,5,15,18,12,0,1,96",0.662,0,"6,2,0,1,7,5,5,18,12,0,1,96",0.684,0
"7,3,6,2,2,2,38,19,0,27,42,34",0.244,1,"7,3,6,2,2,2,38,19,0,27,42,34",0.244,1
"4,0,5,5,0,1,23,53,6,24,32,77",0.094,1,"4,1,5,5,0,1,23,53,6,24,32,77",0.088,1
"3,3,5,3,1,1,25,40,15,4,29,84",0.084,1,"3,3,5,3,12,1,25,40,15,4,29,84",0.082,1
"1,0,1,4,9,3,25,29,5,25,31,92",0.064,1,"1,2,1,4,9,3,25,29,5,25,31,92",0.073,1
"9,0,5,4,10,1,22,44,12,16,5,13",0.382,0,"9,0,5,4,4,1,22,44,12,16,5,13",0.395,0
"1,3,0,5,8,5,28,56,13,7,29,53",0.073,0,"1,3,0,5,8,5,28,56,13,7,2,53",0.104,0
"7,0,0,6,12,2,17,74,2,1,2,94",0.15,0,"7,0,0,6,12,2,17,74,2,1,2,11",0.421,0
"6,3,4,0,0,1,9,19,14,3,20,4",0.41,1,"6,3,4,0,0,1,9,19,14,10,20,4",0.408,1
"8,4,6,4,8,2,26,8,9,4,26,90",0.654,0,"8,4,6,4,8,2,26,8,9,7,26,90",0.645,1
"6,3,2,6,11,2,30,63,5,5,11,80",0.113,0,"6,3,2,6,11,2,30,63,5,5,11,80",0.113,0
"1,4,6,6,8,1,36,65,11,40,40,57",0.063,1,"1,4,6,6,8,1,36,65,11,40,30,57",0.068,1
"8,4,7,3,5,2,25,10,15,26,8,39",0.357,1,"8,4,7,3,5,2,25,10,15,26,8,34",0.361,1
"4,1,5,1,10,3,40,38,3,18,41,38",0.038,1,"4,1,5,1,10,3,10,38,3,18,41,38",0.072,1
"0,1,3,6,11,4,15,62,1,21,39,29",0.085,1,"2,1,3,6,11,4,15,62,1,21,39,29",0.103,1
"3,2,7,6,6,5,9,30,11,20,20,59",0.216,1,"3,2,7,6,6,5,28,30,11,20,20,59",0.165,1
"6,2,5,0,11,0,40,34,5,37,38,98",0.346,1,"8,2,5,0,11,0,40,34,5,37,38,98",0.341,1
"2,3,1,5,3,2,23,55,5,11,5,54",0.104,0,"2,3,3,5,3,2,23,55,5,11,5,54",0.104,0
"8,0,3,1,1,2,15,41,5,27,27,79",0.032,1,"8,0,3,1,1,2,15,41,5,27,27,79",0.032,1
"2,2,1,1,6,0,13,36,11,12,42,46",0.355,1,"2,2,1,1,6,0,13,36,11,12,42,46",0.355,1
"9,4,1,3,4,2,39,1,10,6,21,98",0.565,1,"9,4,1,3,4,2,39,1,10,6,40,98",0.638,1
"7,2,2,1,6,1,10,1,5,17,29,86",0.055,1,"7,0,2,1,6,1,10,1,5,17,29,86",0.054,1
"0,1,1,1,3,5,16,59,14,35,29,80",0.077,1,"0,1,1,1,3,5,16,59,14,35,4,80",0.096,1
"7,3,6,6,11,0,7,68,7,7,26,1",0.464,0,"7,3,6,6,11,0,7,68,7,7,26,73",0.164,1
"2,3,3,1,0,0,7,45,9,31,16,81",0.366,1,"2,3,3,1,0,0,9,45,9,31,16,81",0.367,1
"6,2,6,4,3,0,26,65,3,21,22,65",0.093,1,"6,2,6,4,3,0,41,65,3,21,22,65",0.084,1
"6,4,5,4,13,5,33,62,5,27,43,26",0.24,1,"6,4,6,4,13,5,33,62,5,27,43,26",0.239,1
"9,4,5,1,3,5,27,57,3,12,21,33",0.705,1,"9,4,5,1,3,5,27,57,3,12,21,33",0.705,1
"7,3,0,5,5,0,14,37,2,27,27,62",0.381,1,"7,3,0,5,5,0,14,37,2,27,26,62",0.398,1
"7,0,0,4,13,0,14,73,13,7,4,33",0.162,0,"7,0,0,4,5,0,14,73,13,7,4,33",0.161,0
"8,0,5,1,0,1,1,21,5,29,41,80",0.045,1,"8,0,5,1,0,1,1,21,5,29,41,44",0.124,1
"6,3,2,3,5,0,41,33,6,13,40,40",0.146,1,"6,3,2,1,5,0,41,33,6,13,40,40",0.542,1
"7,1,1,1,7,3,36,14,7,28,0,17",0.254,1,"7,1,5,1,7,3,36,14,7,28,0,17",0.238,1
"1,4,4,2,5,4,3,64,11,9,2,44",0.105,0,"1,4,4,2,5,4,3,64,11,10,2,44",0.104,0
"0,2,7,3,0,0,11,70,15,15,37,65",0.065,1,"0,2,7,6,0,0,11,70,15,15,37,65",0.069,1
"4,3,5,2,6,4,24,60,10,5,13,14",0.46,0,"4,3,5,2,6,4,24,60,10,5,25,14",0.308,0
"6,1,6,5,2,3,12,40,12,30,24,33",0.298,1,"6,1,2,5,2,3,12,40,12,30,24,33",0.3,1
"5,1,2,1,0,1,32,52,13,10,17,1",0.165,1,"5,1,2,1,0,1,32,52,13,1,17,1",0.147,0
"3,0,5,2,9,5,7,60,5,0,13,55",0.52,0,"3,0,5,2,9,5,28,60,5,0,13,55",0.446,0
"6,3,0,0,7,4,14,46,7,28,14,50",0.032,1,"6,3,7,0,7,4,14,46,7,28,14,50",0.032,1
"5,1,3,2,13,0,24,13,4,5,32,36",0.729,1,"5,1,3,2,13,0,24,13,4,5,6,36",0.882,0
"2,0,5,1,7,0,20,33,6,15,11,65",0.659,1,"2,0,5,1,7,0,20,33,6,15,3,65",0.623,1
"8,4,0,5,13,0,18,46,10,36,30,88",0.227,1,"8,4,0,5,13,0,18,46,10,25,30,88",0.246,1
"7,4,1,6,5,0,25,68,14,9,14,20",0.202,0,"7,4,3,6,5,0,25,68,14,9,14,20",0.203,0
"8,0,3,1,9,2,5,13,7,37,10,24",0.071,1,"8,0,3,1,9,2,5,13,7,40,10,24",0.067,1
"0,3,2,0,12,0,19,35,3,26,42,23",0.891,1,"9,3,2,0,12,0,19,35,3,26,42,23",0.405,1
"2,3,4,1,12,4,40,69,3,24,38,11",0.05,1,"2,3,4,1,12,4,40,69,3,24,38,48",0.035,1
"8,0,5,2,7,3,32,21,14,23,32,93",0.485,1,"8,0,5,0,7,3,32,21,14,23,32,93",0.03,1
"4,0,6,5,9,4,1,68,12,22,5,64",0.177,1,"4,0,6,5,9,3,1,68,12,22,5,64",0.149,1
"5,4,1,0,12,0,2,0,7,35,11,96",0.904,1,"5,4,1,0,12,0,40,0,7,35,11,96",0.952,1
"0,4,6,6,4,1,27,28,4,19,18,45",0.183,1,"0,4,6,6,4,5,27,28,4,19,18,45",0.13,1
"7,2,5,6,7,3,20,28,11,36,17,54",0.292,1,"7,2,5,6,7,3,20,28,3,36,17,54",0.252,1
"4,3,5,6,4,3,25,69,9,23,7,25",0.127,1,"4,3,5,6,4,3,25,69,9,23,7,25",0.127,1
"7,0,2,6,3,3,27,4,9,8,23,36",0.726,1,"7,0,2,6,3,3,27,4,9,8,23,61",0.544,1
"5,0,2,4,9,5,14,54,10,0,0,40",0.637,0,"5,0,2,4,9,5,20,54,10,0,0,40",0.616,0
"7,0,1,1,1,5,4,6,15,13,6,47",0.778,1,"7,0,1,1,1,5,4,6,15,39,6,47",0.623,1
"0,1,4,0,10,1,26,40,7,10,22,52",0.034,1,"5,1,4,0,10,1,26,40,7,10,22,52",0.038,1
"1,3,6,4,8,5,38,46,0,36,32,3",0.201,1,"1,3,6,4,8,5,22,46,0,36,32,3",0.229,1
"5,2,7,4,10,1,13,51,2,37,28,80",0.091,1,"5,0,7,4,10,1,13,51,2,37,28,80",0.103,1
"8,1,0,0,12,1,8,42,7,14,12,83",0.034,1,"8,1,0,0,12,1,8,42,7,26,12,83",0.042,1
"1,0,0,0,0,2,37,52,5,39,16,54",0.029,1,"1,0,0,0,0,2,37,52,5,39,16,94",0.029,1
"8,0,7,6,10,3,38,28,10,19,25,8",0.654,1,"8,0,7,6,10,3,38,28,10,19,42,8",0.611,1
"1,1,3,5,0,2,10,9,10,0,20,51",0.238,0,"1,1,3,5,0,2,10,44,10,0,20,51",0.108,0
"2,1,6,2,1,4,34,10,3,33,33,49",0.283,1,"2,1,6,4,1,4,34,10,3,33,33,49",0.309,1
"6,4,2,0,11,5,37,64,0,16,5,5",0.628,1,"6,4,2,0,11,5,37,64,0,16,39,5",0.19,1
"4,2,4,1,7,4,0,66,6,1,10,96",0.05,1,"4,2,4,1,7,4,24,66,6,1,10,96",0.05,0
"7,3,6,6,9,4,19,0,8,31,9,33",0.705,1,"7,3,6,6,9,2,19,0,8,31,9,33",0.485,1
"9,3,5,0,13,4,27,7,3,29,20,14",0.074,1,"9,3,5,0,13,4,27,7,3,29,31,14",0.14,1
"6,1,2,1,12,4,26,74,0,28,18,62",0.04,1,"0,1,2,1,12,4,26,74,0,28,18,62",0.042,1
"0,3,0,5,8,2,17,31,1,8,15,89",0.116,1,"0,3,0,4,8,2,17,31,1,8,15,89",0.12,1
"9,3,1,2,9,5,11,21,4,27,12,45",0.631,1,"9,3,1,2,9,5,11,21,4,39,12,45",0.521,1
"2,3,5,0,8,4,37,59,5,38,12,81",0.03,1,"2,3,5,3,8,4,37,59,5,38,12,81",0.076,1
"4,2,3,1,2,4,37,35,15,24,39,89",0.147,1,"4,3,3,1,2,4,37,35,15,24,39,89",0.138,1
"4,0,1,3,3,5,41,26,9,23,36,4",0.601,1,"4,4,1,3,3,5,41,26,9,23,36,4",0.637,1
"7,4,1,6,10,1,16,67,12,31,15,79",0.092,1,"7,4,1,1,10,1,16,67,12,31,15,79",0.03,1
"6,3,3,6,1,3,21,62,15,4,20,3",0.299,0,"6,3,6,6,1,3,21,62,15,4,20,3",0.3,0
"1,1,5,4,2,1,4,39,7,12,24,97",0.109,1,"1,1,5,4,2,1,4,39,7,12,24,70",0.114,1
"0,1,1,2,3,3,20,66,1,22,7,64",0.066,1,"0,1,1,2,3,3,20,66,1,22,7,64",0.066,1
"2,3,1,0,8,1,20,11,4,22,2,41",0.81,1,"2,3,1,0,8,1,20,11,4,22,39,41",0.038,1
"7,1,5,1,8,4,9,5,1,7,24,98",0.518,1,"2,1,5,1,8,4,9,5,1,7,24,98",0.426,1
"9,0,0,4,11,5,26,20,13,3,37,7",0.95,0,"9,0,0,4,11,5,26,20,12,3,37,7",0.95,0
"4,0,5,1,5,1,7,39,9,17,42,80",0.034,1,"4,0,5,1,0,1,7,39,9,17,42,80",0.035,1
"9,4,2,3,2,3,4,22,2,39,42,83",0.348,1,"9,4,2,3,2,3,4,42,2,39,42,83",0.23,1
"6,0,4,0,2,1,28,25,5,36,34,84",0.03,1,"6,0,4,0,2,1,28,25,5,17,34,84",0.029,1
"5,0,0,0,12,2,32,3,12,10,1,60",0.029,1,"5,0,0,0,12,2,12,3,12,10,1,60",0.029,1
"6,1,5,4,2,1,27,51,11,10,9,42",0.144,1,"6,1,5,4,2,1,27,30,11,10,9,42",0.225,1
"7,3,1,2,11,1,9,54,10,3,25,64",0.056,1,"7,3,1,2,11,2,9,54,10,3,25,64",0.052,1
"8,3,2,0,11,2,23,36,15,20,29,9",0.029,1,"8,3,2,0,11,2,23,22,15,20,29,9",0.03,1
"8,0,0,6,6,3,4,36,11,25,16,11",0.673,1,"8,0,0,6,6,3,4,36,11,30,16,11",0.673,1
"0,2,5,4,3,1,32,56,6,16,31,28",0.09,1,"0,2,5,4,3,1,32,56,6,16,31,28",0.09,1
"4,1,6,1,7,4,9,28,8,8,36,45",0.336,1,"4,1,6,1,7,4,9,38,8,8,36,45",0.224,1
"9,4,4,3,5,5,20,47,2,7,13,6",0.901,0,"9,4,4,3,5,5,20,47,2,23,13,6",0.824,1
"4,3,3,6,3,4,28,26,10,33,33,16",0.378,1,"4,3,3,2,3,4,28,26,10,33,33,16",0.512,1
"5,0,3,1,12,2,24,63,6,20,19,46",0.031,1,"5,0,3,1,12,2,24,63,6,20,19,46",0.031,1
"2,2,6,4,3,0,28,64,1,13,24,15",0.121,1,"2,2,6,4,3,0,28,20,1,13,24,15",0.567,1
"2,3,5,2,2,0,23,58,12,29,0,23",0.19,1,"2,3,5,2,2,0,23,58,12,29,0,17",0.185,1
"2,3,1,1,5,0,2,46,3,13,0,49",0.363,1,"2,3,1,1,5,0,2,46,3,13,18,49",0.355,1
"2,3,1,5,9,0,19,48,14,17,38,18",0.122,1,"2,3,1,5,9,5,19,48,14,17,38,18",0.181,1
"9,3,5,5,13,1,7,72,0,17,13,56",0.161,1,"8,3,5,5,13,1,7,72,0,17,13,56",0.15,1
"8,3,6,1,6,2,13,15,9,31,17,96",0.037,1,"8,3,6,1,6,2,13,15,9,31,17,94",0.037,1
"1,0,3,5,13,4,22,60,8,29,27,20",0.114,1,"3,0,3,5,13,4,22,60,8,29,27,20",0.135,1
"5,2,6,6,13,1,12,4,5,1,0,68",0.511,0,"5,2,6,6,13,4,12,4,5,1,0,68",0.574,0
"0,1,5,3,12,3,34,11,12,5,2,77",0.109,0,"0,1,5,3,12,5,34,11,12,5,2,77",0.133,0
"0,4,2,2,2,5,32,28,11,4,26,43",0.147,0,"0,4,2,2,2,5,17,28,11,4,26,43",0.166,0
"9,4,6,6,9,5,32,66,15,37,9,73",0.243,1,"9,4,3,6,9,5,32,66,15,37,9,73",0.243,1
"0,4,5,4,6,5,19,65,15,34,1,19",0.137,1,"0,4,5,4,6,5,19,65,12,34,1,19",0.138,1
"0,2,1,6,10,5,21,34,15,24,22,91",0.081,1,"0,0,1,6,10,5,21,34,15,24,22,91",0.082,1
"8,1,1,5,10,0,28,9,9,18,1,66",0.504,1,"8,1,1,5,10,1,28,9,9,18,1,66",0.338,1
"2,1,2,5,12,1,29,65,10,8,16,36",0.099,0,"2,1,2,5,12,1,29,14,10,8,16,36",0.327,0
"1,2,1,4,4,4,29,12,8,17,41,87",0.174,1,"1,2,1,3,4,4,29,12,8,17,41,87",0.199,1
"2,2,0,1,10,1,5,56,5,37,41,80",0.031,1,"2,2,0,1,10,1,5,56,14,37,41,80",0.031,1
"2,1,6,6,6,5,40,48,2,41,12,93",0.105,1,"5,1,6,6,6,5,40,48,2,41,12,93",0.152,1
"0,0,2,1,10,1,38,20,14,3,26,86",0.052,0,"0,0,2,1,10,1,38,20,14,3,26,86",0.052,0
"9,2,0,3,11,4,2,51,11,30,0,55",0.493,1,"9,2,0,3,11,4,2,51,11,30,0,55",0.493,1
"9,0,4,6,9,5,12,43,4,10,5,26",0.916,0,"9,0,4,6,9,5,21,43,4,10,5,26",0.913,0
"7,3,4,0,12,5,21,11,13,35,7,39",0.424,1,"7,3,7,0,12,5,21,11,13,35,7,39",0.416,1
"2,2,5,0,13,3,40,57,13,8,20,18",0.03,0,"2,2,5,0,13,3,40,57,13,8,20,18",0.03,0
"0,1,2,4,9,4,37,68,15,14,11,36",0.087,0,"0,0,2,4,9,4,37,68,15,14,11,36",0.091,0
"4,2,7,3,11,4,3,74,15,21,15,94",0.081,1,"4,2,7,3,11,4,3,74,15,21,8,94",0.083,1
"1,3,7,0,11,1,19,4,4,9,30,75",0.03,1,"0,3,7,0,11,1,19,4,4,9,30,75",0.031,1
"5,3,7,6,1,2,17,33,13,18,34,37",0.168,1,"5,3,7,6,1,2,17,33,1,18,34,37",0.199,1
"3,0,3,0,6,4,23,68,13,4,24,55",0.031,1,"3,0,3,0,6,4,23,68,13,17,24,55",0.03,1
"9,4,5,3,5,5,27,14,10,38,8,61",0.717,1,"9,4,5,3,5,5,27,14,10,38,8,1",0.772,1
"3,0,1,5,12,4,36,52,14,29,26,70",0.091,1,"3,0,6,5,12,4,36,52,14,29,26,70",0.091,1
"3,1,5,2,13,0,33,47,1,40,37,22",0.377,1,"3,1,5,2,13,0,33,53,1,40,37,22",0.308,1
"2,4,3,0,4,1,11,13,8,22,6,56",0.288,1,"3,4,3,0,4,1,11,13,8,22,6,56",0.256,1
"2,0,2,2,13,5,6,9,4,18,4,41",0.43,1,"2,0,2,1,13,5,6,9,4,18,4,41",0.488,1
"3,2,4,2,3,3,2,5,13,36,40,61",0.407,1,"3,2,4,2,3,3,2,5,13,36,40,61",0.407,1
"0,1,5,4,5,3,23,47,13,12,13,34",0.1,0,"0,1,5,4,5,3,23,35,13,12,13,34",0.116,0
"9,0,4,6,5,1,12,67,11,1,37,29",0.284,0,"7,0,4,6,5,1,12,67,11,1,37,29",0.205,0
"5,4,3,0,6,1,22,3,11,7,38,51",0.031,1,"5,4,3,0,6,0,22,3,11,7,38,51",0.82,1
"5,2,0,1,3,1,28,54,14,29,29,70",0.032,1,"0,2,0,1,3,1,28,54,14,29,29,70",0.033,1
"9,2,5,2,3,4,29,35,9,11,14,35",0.755,1,"9,2,5,2,3,4,29,35,9,11,14,16",0.83,0
"6,3,3,3,7,1,6,57,7,25,5,32",0.144,1,"6,3,3,3,7,1,26,57,7,25,5,32",0.122,1
"7,1,2,1,13,0,13,65,5,30,35,10",0.379,1,"7,1,2,1,13,0,13,65,5,30,10,10",0.693,1
"2,3,4,3,11,3,6,52,13,2,28,34",0.085,0,"2,3,4,3,11,3,6,52,13,2,28,34",0.085,0
"3,4,7,2,10,0,27,61,1,39,11,22",0.307,1,"3,4,7,2,10,0,27,61,7,39,11,22",0.272,1
"1,4,1,0,1,0,19,50,6,28,42,34",0.355,1,"1,4,1,0,1,5,19,50,6,28,42,34",0.046,1
"8,1,7,3,2,1,15,62,0,5,43,96",0.076,1,"8,1,7,3,2,1,15,33,0,5,43,96",0.186,1
"8,0,2,6,2,1,24,42,1,22,13,16",0.593,1,"8,2,2,6,2,1,24,42,1,22,13,16",0.608,1
"6,3,4,4,4,5,16,14,4,40,32,49",0.57,1,"6,3,4,5,4,5,16,14,4,40,32,49",0.588,1
"9,4,2,1,11,4,41,69,15,6,13,52",0.298,0,"9,4,1,1,11,4,41,69,15,6,13,52",0.298,0
"7,1,6,0,6,1,17,61,11,20,42,98",0.029,1,"7,1,6,0,6,3,17,61,11,20,42,98",0.029,1
"2,0,4,6,2,2,0,73,11,30,10,10",0.182,1,"2,0,4,6,2,2,0,28,11,30,10,10",0.55,1
"2,2,5,5,3,5,20,55,2,16,19,4",0.262,0,"2,2,5,5,3,5,20,55,2,16,13,4",0.291,0
"7,4,3,2,8,2,0,12,4,40,24,97",0.14,1,"7,4,3,2,8,2,0,12,4,7,24,97",0.295,1
"0,2,3,6,9,5,41,42,2,35,40,98",0.06,1,"0,2,3,6,9,5,41,42,2,35,40,40",0.105,1
"1,2,6,1,0,3,37,57,11,17,31,98",0.033,1,"1,2,6,1,0,3,37,57,11,5,31,98",0.032,1
"2,0,5,0,5,5,26,45,3,41,20,47",0.071,1,"2,0,5,5,5,5,26,45,3,41,20,47",0.133,1
"1,0,5,0,8,3,32,62,9,24,17,73",0.029,1,"1,0,0,0,8,3,32,62,9,24,17,73",0.029,1
"3,4,2,4,3,1,19,71,11,1,15,65",0.059,0,"3,4,2,4,3,1,19,71,11,1,15,65",0.059,0
"1,2,2,2,3,5,12,48,1,24,37,3",0.301,1,"1,2,2,5,3,5,12,48,1,24,37,3",0.204,1
"8,0,0,0,10,0,38,45,0,23,32,24",0.633,1,"8,0,0,0,10,0,38,55,0,23,32,24",0.522,1
"3,3,5,6,9,4,25,31,12,7,39,27",0.207,1,"3,2,5,6,9,4,25,31,12,7,39,27",0.205,1
"1,1,4,2,7,3,17,72,10,17,10,16",0.092,1,"1,1,4,2,7,3,40,72,10,17,10,16",0.067,0
"5,3,5,6,3,3,38,15,10,41,8,6",0.541,1,"5,3,6,6,3,3,38,15,10,41,8,6",0.541,1
"1,1,5,6,0,2,2,3,4,34,38,25",0.625,1,"1,1,5,6,0,5,2,3,4,34,38,25",0.651,1
"0,2,2,5,7,5,9,49,14,26,30,11",0.154,1,"0,2,2,5,7,5,9,49,14,34,30,11",0.16,1
"1,0,4,0,13,1,26,28,11,23,20,41",0.332,1,"1,4,4,0,13,1,26,28,11,23,20,41",0.069,1
"1,3,7,6,2,3,24,9,8,27,30,69",0.185,1,"1,3,7,6,7,3,24,9,8,27,30,69",0.179,1
"1,3,3,1,8,4,25,38,7,33,17,1",0.277,1,"1,3,3,1,0,4,25,38,7,33,17,1",0.273,1
"3,2,6,5,5,1,31,64,13,21,30,94",0.066,1,"3,2,6,5,5,1,31,64,12,21,30,94",0.066,1
"1,4,4,2,7,4,17,19,7,4,11,49",0.178,0,"1,4,4,2,7,4,26,19,7,4,11,49",0.175,0
"0,4,3,3,7,3,41,45,11,36,43,23",0.076,1,"0,4,3,3,7,3,41,12,11,36,43,23",0.318,1
