ind_0,proxy_conf_0,pred_prob_0,ind1,proxy_conf_1,pred_prob_1
"0,3,3,5,11,2,20,27,4,1,43,38",0.517,0,"0,2,3,5,11,2,20,27,4,1,43,38",0.54,0
"1,4,2,3,7,4,2,54,11,0,42,6",0.611,0,"1,4,2,3,7,4,2,10,11,0,42,6",0.7,0
"1,1,7,2,11,3,21,17,1,30,31,65",0.861,1,"1,1,7,2,11,3,21,17,1,30,31,27",0.649,1
"0,3,5,1,11,3,39,14,4,15,13,28",0.89,1,"0,3,5,1,11,3,39,14,4,30,13,28",0.879,1
"0,2,2,4,4,5,34,49,5,30,34,94",0.913,1,"0,2,2,4,4,0,34,49,5,30,34,94",0.86,1
"1,3,5,4,5,4,21,3,7,35,1,91",0.637,1,"1,3,5,3,5,4,21,3,7,35,1,91",0.698,1
"1,3,0,3,5,3,1,31,6,22,3,10",0.47,1,"1,3,0,3,5,3,1,31,14,22,3,10",0.485,1
"0,4,2,3,0,1,2,4,13,33,35,98",0.371,1,"0,4,2,3,0,1,2,4,13,33,19,98",0.385,1
"1,0,0,3,9,5,3,16,0,24,25,34",0.805,1,"1,0,0,3,9,5,3,16,2,24,25,34",0.834,1
"0,3,4,3,12,0,22,60,3,37,24,48",0.71,1,"0,0,4,3,12,0,22,60,3,37,24,48",0.422,1
"0,1,5,2,8,5,11,29,6,41,10,29",0.907,1,"0,1,5,4,8,5,11,29,6,41,10,29",0.873,1
"1,2,2,5,4,5,10,55,2,39,10,97",0.947,1,"1,2,2,2,4,5,10,55,2,39,10,97",0.949,1
"1,1,3,5,0,0,31,33,8,13,32,56",0.8,1,"1,1,7,5,0,0,31,33,8,13,32,56",0.786,1
"0,4,1,0,0,0,39,57,15,33,8,82",0.949,1,"0,4,1,0,0,0,39,57,15,33,3,82",0.95,1
"0,4,7,4,13,2,14,59,8,18,13,52",0.729,1,"0,4,7,4,11,2,14,59,8,18,13,52",0.733,1
"1,2,6,1,11,5,14,62,13,31,22,94",0.948,1,"1,2,6,1,11,5,14,62,9,31,22,94",0.946,1
"0,0,1,1,9,3,22,46,5,12,37,16",0.494,1,"0,0,1,1,9,3,22,46,8,12,37,16",0.53,1
"0,1,4,1,0,4,14,48,0,7,20,50",0.866,1,"0,1,4,1,0,4,14,48,0,29,20,50",0.834,1
"1,3,7,5,13,2,0,70,13,18,34,56",0.396,1,"1,3,7,5,4,2,0,70,13,18,34,56",0.402,1
"1,2,4,1,1,1,12,63,14,40,11,93",0.949,1,"1,2,4,1,1,1,12,63,14,40,40,93",0.927,1
"0,2,2,6,6,5,2,27,6,32,2,66",0.858,1,"0,2,2,6,6,5,2,27,6,32,2,66",0.858,1
"0,1,7,1,10,4,18,24,10,13,5,10",0.827,1,"0,1,7,1,10,4,18,9,10,13,5,10",0.865,1
"1,1,5,0,12,1,32,39,5,27,33,74",0.802,1,"1,1,5,0,12,1,32,39,5,27,33,74",0.802,1
"1,3,6,0,12,0,34,44,12,32,39,17",0.691,1,"1,3,6,0,12,0,34,44,12,32,39,10",0.66,1
"0,2,2,2,9,0,15,38,13,19,39,69",0.889,1,"0,2,2,2,9,3,15,38,13,19,39,69",0.865,1
"0,2,7,1,1,3,26,36,3,20,15,43",0.874,1,"0,2,7,1,1,3,26,36,3,20,15,43",0.874,1
"1,2,5,0,13,0,37,69,11,0,19,24",0.755,0,"1,2,5,0,13,3,37,69,11,0,19,24",0.736,0
"0,2,0,1,8,4,17,43,4,8,29,77",0.907,1,"0,2,0,1,8,4,17,43,4,8,25,77",0.921,1
"1,4,2,1,7,2,15,57,14,28,27,64",0.934,1,"1,4,2,1,7,2,15,57,14,28,13,64",0.944,1
"1,2,5,4,12,2,37,3,2,37,19,67",0.741,1,"1,2,5,4,3,2,37,3,2,37,19,67",0.753,1
"1,0,5,3,0,3,22,32,15,10,42,60",0.921,1,"1,0,5,3,5,3,22,32,15,10,42,60",0.917,1
"0,1,0,2,1,3,27,59,15,25,17,16",0.651,1,"0,1,0,3,1,3,27,59,15,25,17,16",0.652,1
"1,0,6,6,0,4,28,27,7,25,24,48",0.884,1,"1,3,6,6,0,4,28,27,7,25,24,48",0.877,1
"0,0,1,5,13,3,15,41,13,25,32,92",0.795,1,"0,0,7,5,13,3,15,41,13,25,32,92",0.783,1
"0,1,6,3,0,3,34,41,1,0,24,18",0.607,0,"0,1,5,3,0,3,34,41,1,0,24,18",0.608,0
"0,2,5,3,7,2,7,47,7,36,7,78",0.929,1,"0,2,5,3,7,4,7,47,7,36,7,78",0.943,1
"1,1,7,4,4,5,35,63,10,35,27,22",0.805,1,"1,1,7,4,4,5,35,63,10,35,27,3",0.663,1
"1,1,4,0,6,0,17,44,11,0,22,42",0.899,1,"1,1,4,0,12,0,17,44,11,0,22,42",0.891,0
"0,4,5,2,7,1,39,16,9,12,26,18",0.866,1,"0,4,5,2,7,1,39,16,9,3,26,18",0.895,0
"1,3,0,1,13,0,29,47,9,7,31,50",0.917,1,"1,3,0,1,13,0,29,47,15,7,31,50",0.925,1
"1,0,7,5,11,5,20,35,9,20,14,50",0.933,1,"1,0,7,5,11,5,20,35,0,20,14,50",0.88,1
"1,0,5,1,4,2,6,66,8,33,33,4",0.359,1,"1,0,5,1,4,2,6,66,8,33,33,60",0.562,1
"0,0,2,6,2,2,40,63,2,39,30,32",0.367,1,"0,0,2,6,2,5,40,63,2,39,30,32",0.542,1
"1,2,3,3,1,4,15,60,7,39,22,66",0.933,1,"1,2,3,3,1,4,15,60,7,39,22,14",0.721,1
"0,1,3,3,5,2,11,41,7,11,37,31",0.551,1,"0,0,3,3,5,2,11,41,7,11,37,31",0.523,1
"0,4,2,2,4,5,34,33,4,12,1,10",0.904,0,"0,4,1,2,4,5,34,33,4,12,1,10",0.905,0
"0,1,0,3,7,4,38,45,11,22,25,53",0.886,1,"0,1,0,3,7,4,38,46,11,22,25,53",0.884,1
"0,4,6,5,3,4,5,69,14,18,37,23",0.435,1,"0,4,6,5,3,4,5,54,14,18,37,23",0.479,1
"1,1,6,0,7,1,10,24,15,16,21,31",0.792,1,"1,1,6,1,7,1,10,24,15,16,21,31",0.812,1
"1,0,7,4,2,2,39,40,3,5,39,41",0.616,1,"1,0,7,4,2,2,39,16,3,5,39,41",0.878,1
"1,2,2,3,10,0,39,43,2,29,32,41",0.681,1,"1,2,2,3,10,3,39,43,2,29,32,41",0.775,1
"1,2,2,0,10,4,7,61,4,38,43,75",0.776,1,"1,2,2,0,10,4,7,61,4,40,43,75",0.775,1
"1,0,1,6,12,1,26,14,9,10,15,90",0.575,1,"1,0,1,6,9,1,26,14,9,10,15,90",0.574,1
"0,4,7,4,3,2,31,51,0,9,8,57",0.931,0,"0,4,7,4,3,2,31,51,9,9,8,57",0.92,0
"1,1,2,5,13,3,33,71,12,11,43,77",0.873,1,"1,1,2,0,13,3,33,71,12,11,43,77",0.826,1
"0,0,5,5,11,4,26,74,14,7,28,32",0.61,0,"0,0,5,1,11,4,26,74,14,7,28,32",0.605,0
"1,2,6,2,0,2,15,47,10,23,4,63",0.945,1,"0,2,6,2,0,2,15,47,10,23,4,63",0.932,1
"0,3,4,6,1,5,33,13,14,16,29,76",0.784,1,"0,3,4,6,1,5,33,13,14,16,29,29",0.896,1
"0,0,3,4,5,3,25,49,0,24,4,69",0.925,1,"0,0,3,4,5,3,20,49,0,24,4,69",0.923,1
"1,0,3,6,3,4,30,55,0,36,32,45",0.649,1,"1,0,3,6,3,4,30,44,0,36,32,45",0.693,1
"1,1,6,6,1,4,11,67,12,14,17,76",0.922,1,"0,1,6,6,1,4,11,67,12,14,17,76",0.838,1
"0,1,0,6,3,5,39,39,1,34,41,31",0.589,1,"0,0,0,6,3,5,39,39,1,34,41,31",0.564,1
"0,1,2,3,11,3,9,25,0,39,10,66",0.878,1,"0,1,2,3,10,3,9,25,0,39,10,66",0.879,1
"1,2,0,3,9,4,9,53,6,12,7,6",0.657,0,"1,2,0,3,9,4,27,53,6,12,7,6",0.748,0
"0,2,6,0,6,1,32,51,8,23,27,82",0.89,1,"0,1,6,0,6,1,32,51,8,23,27,82",0.854,1
"1,4,5,1,5,5,22,61,3,39,17,91",0.95,1,"1,4,5,1,5,5,10,61,3,39,17,91",0.95,1
"1,1,3,6,9,3,37,41,2,21,36,97",0.756,1,"1,0,3,6,9,3,37,41,2,21,36,97",0.737,1
"1,0,6,5,2,5,14,70,11,27,41,20",0.567,1,"1,0,6,5,2,5,14,70,11,23,41,20",0.559,1
"0,0,4,1,12,4,40,45,3,26,43,9",0.422,1,"0,0,4,1,12,4,40,45,3,21,43,9",0.428,1
"1,0,5,3,10,2,1,22,5,22,10,99",0.644,1,"1,0,5,2,10,2,1,22,5,22,10,99",0.747,1
"0,2,0,3,12,0,34,31,1,1,23,61",0.894,0,"0,2,2,3,12,0,34,31,1,1,23,61",0.891,0
"0,1,2,5,2,3,28,16,10,16,41,44",0.817,1,"0,1,2,5,2,3,28,27,10,16,41,44",0.755,1
"1,4,4,2,8,0,23,56,2,24,0,82",0.95,1,"1,4,4,2,8,0,23,56,2,20,0,82",0.95,1
"0,0,0,6,10,5,19,17,11,18,11,86",0.676,1,"0,0,0,6,10,5,19,17,1,18,11,86",0.556,1
"0,0,6,2,4,5,13,9,7,33,6,21",0.91,1,"0,0,6,5,4,5,13,9,7,33,6,21",0.72,1
"0,4,2,4,10,0,27,41,4,23,18,23",0.522,1,"0,4,2,4,10,0,27,41,4,23,18,23",0.522,1
"0,4,0,6,6,4,30,15,10,28,20,36",0.807,1,"0,4,0,6,6,4,30,15,10,28,20,81",0.666,1
"0,4,0,0,10,3,23,30,10,21,2,35",0.94,1,"0,4,0,3,10,3,23,30,10,21,2,35",0.915,1
"1,4,1,4,0,0,11,9,14,24,28,34",0.762,1,"1,4,1,4,0,0,11,9,14,18,28,34",0.761,1
"1,4,5,2,1,4,23,7,0,15,41,73",0.889,1,"1,4,5,2,1,4,23,7,0,36,41,73",0.895,1
"1,2,7,0,3,5,1,16,13,28,43,54",0.866,1,"0,2,7,0,3,5,1,16,13,28,43,54",0.791,1
"1,1,4,0,2,5,33,47,10,21,42,54",0.784,1,"1,1,4,0,5,5,33,47,10,21,42,54",0.773,1
"1,3,5,5,12,5,13,49,6,31,39,95",0.909,1,"1,3,5,5,12,5,13,49,6,31,39,11",0.608,1
"1,1,6,2,1,1,36,7,14,18,41,29",0.861,1,"1,1,6,2,1,1,36,70,14,18,41,29",0.575,1
"0,2,3,3,10,4,14,59,2,17,26,55",0.781,1,"0,2,3,6,10,4,14,59,2,17,26,55",0.492,1
"0,0,2,1,12,3,14,48,3,10,36,93",0.721,1,"0,0,2,1,12,3,14,48,3,10,36,93",0.721,1
"1,2,7,3,9,0,4,11,14,20,30,33",0.714,1,"1,2,7,3,9,0,4,11,14,19,30,33",0.717,1
"1,1,1,6,7,5,36,23,4,8,9,10",0.705,0,"1,1,1,6,7,5,36,23,4,5,9,10",0.721,0
"1,2,0,2,5,5,41,0,1,16,19,82",0.726,1,"1,2,0,2,5,5,41,0,1,18,19,82",0.713,1
"1,4,3,5,13,3,31,48,7,15,15,48",0.923,1,"1,4,5,5,13,3,31,48,7,15,15,48",0.922,1
"1,1,4,0,13,2,17,21,10,35,32,39",0.706,1,"1,1,4,0,13,2,17,21,10,35,26,39",0.765,1
"1,3,3,1,0,2,12,60,7,1,18,17",0.696,0,"1,3,3,1,0,2,12,60,11,1,18,17",0.697,0
"0,1,3,1,3,3,38,65,6,5,41,24",0.579,0,"0,1,3,1,10,3,38,65,6,5,41,24",0.567,0
"1,0,1,1,5,5,16,37,13,1,3,49",0.949,0,"1,0,1,1,5,5,16,37,13,1,3,49",0.949,0
"0,2,1,4,7,4,23,14,5,25,10,36",0.851,1,"0,2,1,4,7,4,23,14,5,1,10,36",0.853,0
"1,4,5,1,10,5,26,67,13,36,0,80",0.952,1,"1,4,7,1,10,5,26,67,13,36,0,80",0.952,1
"1,1,4,4,12,2,13,64,4,41,41,28",0.401,1,"1,1,4,4,12,2,13,64,4,41,41,28",0.401,1
"1,4,1,4,1,1,31,56,1,33,8,88",0.951,1,"1,4,1,4,1,1,31,56,1,33,12,88",0.95,1
"0,4,7,1,5,5,16,47,10,16,6,89",0.951,1,"0,4,7,1,5,5,16,47,10,16,6,54",0.948,1
"1,3,2,3,3,1,1,9,12,32,7,93",0.594,1,"1,3,2,3,3,1,1,9,12,32,7,93",0.594,1
"0,1,0,6,3,0,26,27,7,31,5,83",0.696,1,"0,1,0,6,3,0,26,27,7,31,5,83",0.696,1
"0,4,3,3,8,3,26,55,15,3,35,8",0.64,0,"0,4,3,4,8,3,26,55,15,3,35,8",0.585,0
"1,4,3,0,8,0,12,3,2,28,41,37",0.929,1,"1,4,3,0,8,0,12,3,2,28,41,31",0.918,1
"1,2,2,5,2,2,9,12,14,3,12,87",0.612,1,"1,2,2,5,2,2,9,65,14,3,12,87",0.936,0
"0,2,0,5,2,5,7,18,9,3,36,79",0.702,1,"0,2,0,5,2,5,7,18,9,3,38,79",0.696,1
"1,4,6,4,1,0,28,43,2,13,31,60",0.87,1,"1,4,6,4,1,0,3,43,2,13,31,60",0.543,1
"1,0,7,4,12,3,38,23,7,31,43,75",0.816,1,"1,0,7,4,12,3,38,23,7,31,43,97",0.607,1
"0,3,3,5,10,2,40,10,14,5,3,71",0.82,0,"0,3,3,5,10,2,40,10,6,5,3,71",0.824,0
"0,2,3,0,10,3,12,60,9,14,14,84",0.934,1,"0,2,2,0,10,3,12,60,9,14,14,84",0.934,1
"1,4,0,2,13,2,18,51,14,22,9,16",0.803,1,"1,4,0,2,13,2,7,51,14,22,9,16",0.711,1
"0,3,3,0,8,4,4,34,11,9,41,34",0.668,1,"0,3,3,0,8,4,4,34,11,9,41,34",0.668,1
"0,3,6,5,0,1,0,49,14,5,16,30",0.197,0,"0,3,6,5,0,1,0,21,14,5,16,30",0.139,0
"1,2,4,2,1,0,24,57,9,4,40,48",0.752,0,"1,2,4,2,1,0,24,23,9,4,40,48",0.927,1
"1,2,1,6,11,5,25,62,3,17,39,33",0.709,1,"1,2,2,6,11,5,25,62,3,17,39,33",0.706,1
"0,0,3,0,4,5,23,9,15,2,42,9",0.659,1,"0,0,3,0,4,4,23,9,15,2,42,9",0.643,1
"0,1,1,5,2,5,25,16,4,38,6,47",0.887,1,"0,1,1,0,2,5,25,16,4,38,6,47",0.941,1
"0,1,1,6,11,0,23,8,7,8,29,13",0.141,1,"0,1,1,6,11,0,23,8,7,24,29,13",0.126,1
"0,0,0,4,5,5,4,14,10,37,27,88",0.719,1,"0,0,0,4,5,5,23,14,10,37,27,88",0.737,1
"0,3,5,4,2,1,14,41,11,39,28,21",0.444,1,"0,3,5,4,5,1,14,41,11,39,28,21",0.438,1
"0,1,0,6,13,4,5,11,13,37,34,70",0.559,1,"0,1,0,6,13,4,5,11,13,37,34,70",0.559,1
"0,4,2,0,7,5,41,50,7,22,11,86",0.951,1,"0,0,2,0,7,5,41,50,7,22,11,86",0.947,1
"0,1,5,3,1,2,4,24,11,25,41,66",0.774,1,"0,1,5,3,9,2,4,24,11,25,41,66",0.752,1
"0,1,7,4,7,5,30,57,7,15,43,62",0.79,1,"0,1,7,4,7,5,30,57,7,15,43,62",0.79,1
"0,3,3,4,2,1,33,8,1,34,16,90",0.464,1,"0,3,3,4,2,1,33,8,2,34,16,90",0.447,1
"1,2,4,4,10,5,25,27,2,15,35,69",0.929,1,"1,2,4,4,10,5,3,27,2,15,35,69",0.915,1
"1,3,3,2,10,1,40,45,15,35,30,63",0.936,1,"1,1,3,2,10,1,40,45,15,35,30,63",0.91,1
"0,3,6,4,0,4,15,58,5,8,18,2",0.514,0,"0,3,6,4,0,4,15,58,13,8,18,2",0.544,0
"0,0,5,1,4,1,17,26,1,37,4,8",0.293,1,"0,0,5,1,4,1,17,47,1,37,4,8",0.27,1
"1,4,4,5,10,0,34,38,15,27,16,23",0.787,1,"1,4,4,5,10,0,34,38,15,27,18,23",0.786,1
"0,3,6,0,7,0,23,42,4,26,2,38",0.917,1,"0,3,6,0,7,0,23,42,4,26,1,38",0.92,1
"0,3,5,3,12,0,5,74,0,26,16,14",0.35,1,"0,3,5,3,12,0,5,74,0,26,16,14",0.35,1
"0,4,7,6,2,3,39,54,8,30,31,57",0.745,1,"1,4,7,6,2,3,39,54,8,30,31,57",0.882,1
"1,2,1,4,3,5,10,45,8,2,14,90",0.949,0,"1,2,1,4,3,5,10,45,8,2,19,90",0.948,0
"1,2,6,3,0,3,26,47,11,16,32,30",0.844,1,"1,2,0,3,0,3,26,47,11,16,32,30",0.851,1
"0,4,6,1,4,2,13,54,15,16,37,70",0.883,1,"0,4,6,1,4,2,13,54,1,16,37,70",0.89,1
"0,1,2,1,1,4,29,10,12,6,5,13",0.906,0,"0,1,2,1,1,4,29,10,12,6,5,11",0.9,0
"0,0,4,3,1,0,23,34,12,3,30,69",0.89,0,"0,0,2,3,1,0,23,34,12,3,30,69",0.891,0
"1,1,3,0,12,0,14,55,4,13,36,19",0.48,1,"1,1,3,0,12,0,14,55,5,13,36,19",0.487,1
"1,1,0,5,9,4,12,52,3,4,3,82",0.95,0,"1,1,0,5,8,4,12,52,3,4,3,82",0.95,0
"1,2,4,6,13,2,22,29,13,26,23,84",0.763,1,"1,2,4,6,13,2,22,29,13,26,23,84",0.763,1
"1,4,6,1,5,4,36,62,5,30,29,24",0.837,1,"1,4,6,1,5,4,36,62,6,30,29,24",0.844,1
"1,3,3,2,1,4,28,51,5,29,3,40",0.942,1,"1,3,3,2,1,4,28,19,5,29,3,40",0.937,1
"0,1,1,2,0,0,15,55,9,39,8,83",0.936,1,"0,1,1,2,0,0,15,55,9,39,8,83",0.936,1
"1,2,6,1,5,4,33,26,5,40,20,15",0.775,1,"1,2,6,1,5,4,33,26,5,40,20,15",0.775,1
"0,0,6,5,5,2,10,58,8,24,41,7",0.251,1,"0,0,6,5,5,2,10,13,8,24,41,7",0.242,1
"0,2,7,5,8,1,32,57,14,0,15,47",0.775,0,"0,2,7,5,8,1,27,57,14,0,15,47",0.706,0
"1,4,2,2,0,2,37,21,4,37,4,77",0.944,1,"1,4,2,4,0,2,37,21,4,37,4,77",0.937,1
"0,4,4,2,10,3,2,29,14,14,30,63",0.87,1,"0,1,4,2,10,3,2,29,14,14,30,63",0.873,1
"1,2,7,4,6,1,27,12,11,20,0,55",0.916,1,"1,2,7,4,6,5,27,12,11,20,0,55",0.934,1
"1,3,3,3,2,2,21,1,3,40,6,81",0.672,1,"1,3,3,3,2,2,21,1,3,40,41,81",0.763,1
"1,2,4,2,5,4,29,25,15,27,29,99",0.86,1,"1,4,4,2,5,4,29,25,15,27,29,99",0.899,1
"0,4,1,2,12,3,21,13,13,17,10,51",0.931,1,"0,4,1,2,12,3,21,13,13,17,10,51",0.931,1
"1,2,2,1,4,1,1,36,8,16,15,40",0.876,1,"1,2,2,1,4,1,1,16,8,16,15,40",0.902,1
"0,1,7,3,2,4,22,5,5,33,10,98",0.398,1,"0,1,7,3,2,4,22,5,5,33,10,98",0.398,1
"1,1,5,1,12,5,19,2,15,6,15,26",0.925,0,"1,1,5,1,12,5,41,2,15,6,15,26",0.932,0
"1,3,2,0,1,3,28,35,15,35,7,98",0.946,1,"1,3,2,0,1,3,28,35,15,30,7,98",0.946,1
"1,4,5,6,6,1,31,21,15,26,40,82",0.692,1,"1,0,5,6,6,1,31,21,15,26,40,82",0.658,1
"0,0,0,3,0,0,4,28,7,0,2,32",0.376,0,"0,0,0,3,0,0,4,28,7,0,2,90",0.831,0
"1,0,0,2,6,2,23,55,5,2,41,11",0.442,0,"1,3,0,2,6,2,23,55,5,2,41,11",0.622,0
"1,1,7,5,3,2,12,70,9,41,30,17",0.372,1,"1,1,7,5,3,2,12,70,8,41,30,17",0.368,1
"1,4,1,5,4,1,5,33,13,8,0,33",0.688,0,"1,4,1,5,4,1,5,33,13,8,0,76",0.928,1
"0,4,4,4,11,0,25,69,8,26,2,25",0.544,1,"0,4,4,4,11,0,25,69,8,26,2,45",0.804,1
"0,0,2,4,5,5,9,39,13,11,25,10",0.66,1,"1,0,2,4,5,5,9,39,13,11,25,10",0.724,1
"0,4,7,4,10,3,30,54,10,37,0,38",0.914,1,"0,4,7,0,10,3,30,54,10,37,0,38",0.938,1
"0,1,7,4,8,4,11,1,2,31,38,49",0.873,1,"0,1,7,4,8,4,11,1,2,19,38,49",0.875,1
"1,0,7,3,10,1,14,70,0,19,29,28",0.371,1,"1,0,7,3,10,1,5,70,0,19,29,28",0.359,1
"0,0,2,1,8,0,8,47,10,38,15,77",0.907,1,"0,0,2,1,8,0,8,47,10,38,15,77",0.907,1
"1,3,3,6,12,3,16,69,5,13,41,42",0.438,1,"0,3,3,6,12,3,16,69,5,13,41,42",0.381,1
"1,4,3,3,2,2,22,36,0,27,36,94",0.885,1,"1,4,3,3,2,2,22,36,0,27,12,94",0.94,1
"1,0,1,0,6,5,10,70,7,16,32,10",0.493,1,"0,0,1,0,6,5,10,70,7,16,32,10",0.502,1
"1,0,4,2,4,3,22,63,0,11,3,72",0.948,1,"1,0,4,2,4,3,22,63,0,11,3,72",0.948,1
"0,3,7,0,9,5,18,65,1,22,6,1",0.691,1,"0,3,7,0,9,5,18,65,1,22,6,1",0.691,1
"1,0,0,1,3,1,15,49,6,37,21,68",0.887,1,"1,0,0,1,3,1,15,49,12,37,21,68",0.914,1
"1,2,5,4,2,0,19,73,15,3,20,80",0.908,0,"1,2,5,4,2,0,6,73,15,3,20,80",0.818,0
"1,3,0,3,10,3,5,42,12,1,5,30",0.855,0,"1,3,0,3,10,3,5,42,2,1,5,30",0.883,0
"1,4,0,5,10,2,34,56,11,2,41,89",0.935,0,"1,4,0,5,10,2,34,56,11,2,3,89",0.952,0
"1,1,5,5,2,4,16,47,1,1,20,2",0.503,0,"1,1,5,5,2,4,16,47,1,1,34,2",0.461,0
"0,1,5,4,10,2,22,32,14,31,29,52",0.803,1,"0,1,5,4,10,5,22,32,14,31,29,52",0.903,1
"1,4,5,4,1,3,19,37,5,9,38,86",0.899,1,"1,4,5,4,1,3,19,37,5,9,38,89",0.89,1
"0,0,3,6,9,0,29,10,11,9,6,68",0.547,1,"0,0,3,6,9,0,29,10,4,9,6,68",0.637,1
"1,1,1,3,12,2,23,40,3,29,29,54",0.807,1,"1,1,1,3,12,1,23,40,3,29,29,54",0.772,1
"0,4,1,2,1,1,31,10,7,18,3,88",0.876,1,"0,4,1,2,5,1,31,10,7,18,3,88",0.874,1
"0,1,1,5,3,2,30,46,7,38,36,82",0.773,1,"0,1,1,5,3,2,30,37,7,38,36,82",0.762,1
"1,4,4,1,0,0,37,43,5,39,12,44",0.941,1,"1,4,4,1,0,0,37,43,10,39,12,44",0.945,1
"1,1,0,1,10,4,10,22,11,36,32,30",0.739,1,"1,1,0,1,10,1,10,22,11,36,32,30",0.677,1
"1,0,0,3,4,2,6,0,5,3,40,37",0.916,1,"1,0,0,3,4,2,29,0,5,3,40,37",0.932,0
"1,3,2,3,10,4,28,48,11,23,32,67",0.938,1,"1,3,2,3,10,4,28,48,11,23,32,67",0.938,1
"1,3,2,6,5,4,32,4,2,7,24,65",0.832,1,"1,3,2,6,5,4,32,4,2,7,24,65",0.832,1
"0,2,3,3,8,1,11,24,4,32,24,73",0.784,1,"0,2,3,3,8,1,11,24,4,32,39,73",0.761,1
"1,0,1,0,2,1,12,25,1,14,22,11",0.325,1,"1,0,1,0,2,1,12,25,1,14,22,11",0.325,1
"0,1,2,0,11,3,5,73,6,39,23,71",0.758,1,"0,1,2,0,1,3,5,73,6,39,23,71",0.792,1
"1,1,1,5,4,5,25,7,4,18,17,97",0.644,1,"1,1,1,5,4,5,25,7,4,20,17,97",0.633,1
"0,1,6,2,11,3,15,18,2,7,39,26",0.596,1,"0,1,6,2,11,3,15,13,2,7,39,26",0.629,1
"0,0,3,3,0,2,37,49,9,22,23,85",0.907,1,"0,0,3,3,0,2,37,14,9,22,23,85",0.509,1
"1,1,1,4,5,2,10,44,7,38,25,38",0.716,1,"1,1,1,1,5,2,10,44,7,38,25,38",0.756,1
"0,0,1,0,4,0,23,55,9,26,13,28",0.628,1,"0,4,1,0,4,0,23,55,9,26,13,28",0.85,1
"0,2,3,5,12,4,14,33,7,22,6,92",0.873,1,"0,2,3,5,12,4,14,33,7,22,38,92",0.626,1
"1,2,5,6,11,3,16,40,5,30,21,73",0.835,1,"1,2,5,6,11,3,16,40,5,19,21,73",0.87,1
"1,0,0,5,2,3,5,57,10,9,16,11",0.387,0,"1,0,0,5,2,3,5,62,10,9,16,11",0.385,0
"1,1,1,1,9,5,9,30,11,37,14,49",0.937,1,"1,1,1,1,9,5,39,30,11,37,14,49",0.938,1
"1,3,6,2,2,4,2,25,6,24,21,40",0.919,1,"1,3,6,2,2,4,2,25,6,1,21,40",0.928,0
"0,4,1,3,12,2,3,53,2,21,32,94",0.739,1,"0,4,1,3,12,2,3,53,2,21,32,61",0.582,1
"0,2,2,6,7,5,23,57,2,17,18,87",0.935,1,"0,2,2,3,7,5,23,57,2,17,18,87",0.944,1
"0,4,3,6,10,5,34,46,10,18,18,25",0.809,1,"0,4,3,6,10,5,12,46,10,18,18,25",0.598,1
"0,4,0,3,12,0,38,0,14,39,8,15",0.823,1,"0,4,0,3,12,0,38,0,14,39,3,15",0.814,1
"1,2,3,5,9,3,12,47,10,3,30,6",0.456,0,"1,2,3,5,9,3,12,47,9,3,30,6",0.446,0
"1,4,5,0,6,4,29,73,8,15,7,92",0.951,1,"1,4,5,0,6,4,29,73,8,15,7,59",0.947,1
"0,2,5,0,0,5,7,67,1,26,18,14",0.651,1,"0,2,5,0,0,5,7,67,1,30,18,14",0.647,1
"0,3,4,6,4,1,31,46,15,28,32,42",0.532,1,"0,3,4,6,4,1,31,46,12,28,32,42",0.51,1
"1,3,5,2,1,0,22,36,5,36,4,72",0.948,1,"1,3,5,2,1,0,22,36,5,29,4,72",0.948,1
"0,3,2,0,10,5,3,60,13,28,14,47",0.919,1,"0,3,2,0,10,5,3,60,13,28,23,47",0.884,1
"0,0,5,1,4,0,34,50,11,2,21,76",0.878,0,"0,0,5,1,4,0,34,50,11,2,21,54",0.829,0
"1,4,0,6,10,0,34,32,6,41,21,38",0.668,1,"1,4,0,6,10,0,34,32,6,41,35,38",0.611,1
"1,3,6,3,2,0,12,50,14,11,15,9",0.353,0,"1,3,6,3,2,0,12,50,14,11,15,47",0.853,1
"0,2,3,6,2,4,25,24,12,36,5,77",0.888,1,"0,2,3,6,2,4,25,45,12,36,5,77",0.941,1
"0,3,5,3,4,3,5,51,8,0,38,21",0.548,0,"0,3,5,3,4,3,5,51,2,0,38,21",0.542,0
"0,1,1,4,6,1,27,26,12,14,4,53",0.875,1,"0,1,1,4,13,1,27,26,12,14,4,53",0.87,1
"1,4,4,4,9,4,39,65,14,33,25,50",0.94,1,"1,4,4,4,9,4,39,65,14,33,11,50",0.946,1
"1,3,1,1,6,1,37,47,5,28,29,92",0.936,1,"1,3,1,2,6,1,37,47,5,28,29,92",0.936,1
"0,0,4,4,10,4,13,1,4,12,40,31",0.83,1,"0,0,4,0,10,4,13,1,4,12,40,31",0.672,1
"0,3,4,3,1,2,26,70,7,12,19,55",0.777,0,"0,3,4,3,1,2,26,70,7,12,19,55",0.777,0
"1,0,4,5,3,0,29,27,7,31,1,55",0.88,1,"1,0,4,5,3,0,19,27,7,31,1,55",0.846,1
"0,4,2,6,7,0,3,37,11,28,24,33",0.11,1,"0,4,0,6,7,0,3,37,11,28,24,33",0.112,1
"0,4,0,0,12,4,41,37,8,36,8,18",0.914,1,"0,4,0,0,12,4,41,37,8,36,8,18",0.914,1
"1,3,3,4,12,0,25,55,2,7,21,85",0.936,0,"1,3,3,4,12,0,25,55,2,7,21,85",0.936,0
